,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
1899028,10695607523103969731,"2 (Tract 105, San Francisco, CA)","105 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 105, San Francisco, CA)","105 (San Francisco, CA)","San Francisco County, CA",California,walking,work,shop,13:51:58,13:58:37,6,0.3,unknown_vehicle_type,unknown_fuel_type,,,,office,office,office,office,9957982423288624419,2508400744886745283,60,male,white_not_hispanic_or_latino,employed,in_person,24157,walking,2,129917,zero,core,naics44_45,multiple_units,not_attending_school,some_college,renter,indo_european,"2 (Tract 120.02, San Francisco, CA)","120.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 105, San Francisco, CA)","105 (San Francisco, CA)","San Francisco County, CA",California
390071,5504690226661534980,"1 (Tract 101.01, San Francisco, CA)","101.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California,biking,recreation,home,13:55:00,14:03:15,8,1.4,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,non_retail_attraction,non_retail_attraction,10368921672508308219,11781132252906120664,65,male,asian_not_hispanic_or_latino,employed,in_person,71062,biking,1,71062,one,core,naics56,several_units,not_attending_school,some_college,renter,english,"1 (Tract 101.01, San Francisco, CA)","101.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 611.01, San Francisco, CA)","611.01 (San Francisco, CA)","San Francisco County, CA",California
675731,16223518787408440121,"1 (Tract 130.01, San Francisco, CA)","130.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 110.02, San Francisco, CA)","110.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,14:11:00,14:12:02,1,0.2,unknown_vehicle_type,other_non_bev,,,,mixed_use,multi_family,mixed_use,retail,7119253526046435062,5146396697522129910,24,male,white_not_hispanic_or_latino,employed,remote,125077,worked_from_home,3,364808,two,core,naics54,several_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 130.01, San Francisco, CA)","130.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 130.02, San Francisco, CA)","130.02 (San Francisco, CA)","San Francisco County, CA",California
2034403,7411318638384047078,"2 (Tract 177, San Francisco, CA)","177 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 171.02, San Francisco, CA)","171.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,eat,work,16:43:00,16:52:00,9,2.3,unknown_vehicle_type,other_non_bev,,,,industrial,industrial,retail,retail,2420446145719203735,13622337678737519075,49,male,hispanic_or_latino_origin,employed,in_person,463828,private_auto,2,463828,two,core,naics48_49,several_units,not_attending_school,k_12,owner,spanish,"3 (Tract 251, San Francisco, CA)","251 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 177, San Francisco, CA)","177 (San Francisco, CA)","San Francisco County, CA",California
1506550,1201008760741673847,"1 (Tract 166.02, San Francisco, CA)","166.02 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,private_auto,maintenance,eat,21:16:00,21:29:41,13,5.1,unknown_vehicle_type,electric,,,,retail,retail,mixed_use,retail,18118610172952700876,17484547138305328694,58,female,white_not_hispanic_or_latino,employed,in_person,127817,public_transit,2,175371,three_plus,core,naics52,single_family,not_attending_school,advanced_degree,owner,indo_european,"1 (Tract 303.02, San Francisco, CA)","303.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 615.03, San Francisco, CA)","615.03 (San Francisco, CA)","San Francisco County, CA",California
1855161,9452550478366755343,"3 (Tract 217, San Francisco, CA)","217 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,work,home,07:53:00,08:05:36,12,3.1,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,13556759215034426734,9952183020821761865,54,male,white_not_hispanic_or_latino,employed,in_person,260577,private_auto,4,390866,two,core,naics722511,single_family,not_attending_school,some_college,owner,english,"3 (Tract 217, San Francisco, CA)","217 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California
1806033,16812079139990624419,"1 (Tract 159, San Francisco, CA)","159 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 159, San Francisco, CA)","159 (San Francisco, CA)","San Francisco County, CA",California,walking,maintenance,home,12:17:00,12:19:08,2,0.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,civic_institutional,16033224985999577693,17443376081916901727,77,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,33458,other_travel_mode,1,33458,zero,core,naics44_45,multiple_units,not_attending_school,some_college,renter,english,"1 (Tract 159, San Francisco, CA)","159 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1448898,7767685616600787755,"1 (Tract 171.01, San Francisco, CA)","171.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 178.03, San Francisco, CA)","178.03 (San Francisco, CA)","San Francisco County, CA",California,on_demand_auto,home,maintenance,12:03:00,12:12:17,9,2.5,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,civic_institutional,single_family,single_family,255103462661557623,16077660110698909986,47,male,asian_not_hispanic_or_latino,employed,in_person,37523,biking,2,110484,three_plus,core,naics62,single_family,not_attending_school,some_college,owner,english,"2 (Tract 178.03, San Francisco, CA)","178.03 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California
1844042,7606122052257117577,"1 (Tract 326.02, San Francisco, CA)","326.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 302.02, San Francisco, CA)","302.02 (San Francisco, CA)","San Francisco County, CA",California,private_auto,maintenance,home,11:48:00,11:53:56,5,1.4,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,mixed_use,office,12577251647371330473,9697688148068332982,76,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,91619,other_travel_mode,2,99582,one,core,not_working,single_family,not_attending_school,some_college,owner,asian_pacific,"1 (Tract 326.02, San Francisco, CA)","326.02 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
493179,17514767370632993125,"2 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 307, San Francisco, CA)","307 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,other_activity_type,home,11:20:00,11:21:55,1,0.5,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,education,7949348760423321998,28420331109666460,29,male,asian_not_hispanic_or_latino,employed,remote,171016,worked_from_home,5,497087,three_plus,core,naics54,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"2 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California
560981,18097396904060152670,"1 (Tract 126.01, San Francisco, CA)","126.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 158.01, San Francisco, CA)","158.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,eat,23:28:00,23:36:27,8,1.5,unknown_vehicle_type,electric,,,,mixed_use,retail,single_family,single_family,14686096013849279632,14533961397092613941,36,male,black_not_hispanic_or_latino,employed,remote,83384,worked_from_home,5,186677,three_plus,core,naics62,single_family,not_attending_school,some_college,owner,spanish,"2 (Tract 158.01, San Francisco, CA)","158.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 158.01, San Francisco, CA)","158.01 (San Francisco, CA)","San Francisco County, CA",California
1760449,15256305639760299201,"4 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 262.01, San Francisco, CA)","262.01 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,shop,home,16:10:00,16:17:45,7,2.8,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,retail,retail,5620396198261079800,18237378735011522704,37,male,asian_not_hispanic_or_latino,employed,remote,114010,worked_from_home,1,114010,one,core,naics62,multiple_units,not_attending_school,advanced_degree,renter,english,"4 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California
720125,6038937244546444911,"4 (Tract 209, San Francisco, CA)","209 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 203, San Francisco, CA)","203 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,recreation,20:23:00,20:27:20,4,1.1,unknown_vehicle_type,other_non_bev,,,,non_retail_attraction,non_retail_attraction,multi_family,multi_family,1003357649566228112,3690712723481399444,35,male,white_not_hispanic_or_latino,employed,remote,118437,worked_from_home,2,236874,two,core,naics5412,multiple_units,not_attending_school,some_college,renter,english,"2 (Tract 203, San Francisco, CA)","203 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 5117.05, Santa Clara, CA)","5117.05 (Santa Clara, CA)","Santa Clara County, CA",California
828045,10462684893428814513,"2 (Tract 113, San Francisco, CA)","113 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 260.01, San Francisco, CA)","260.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,work,15:08:00,15:25:57,17,6.4,unknown_vehicle_type,other_non_bev,,,,mixed_use,office,single_family,single_family,11323631391380836106,501867153572954903,41,female,hispanic_or_latino_origin,employed,in_person,83384,private_auto,4,93807,three_plus,core,naics623,single_family,not_attending_school,some_college,owner,spanish,"1 (Tract 260.01, San Francisco, CA)","260.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 113, San Francisco, CA)","113 (San Francisco, CA)","San Francisco County, CA",California
1815650,8362604495346081404,"4 (Tract 260.01, San Francisco, CA)","260.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 9809, San Francisco, CA)","9809 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,09:05:00,09:13:20,8,2.7,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,mixed_use,retail,9456501920056705403,10482761504392313675,71,male,hispanic_or_latino_origin,employed,employed_not_working,17397,private_auto,3,82350,three_plus,core,naics56,single_family,not_attending_school,high_school,renter,spanish,"4 (Tract 260.01, San Francisco, CA)","260.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 308, San Francisco, CA)","308 (San Francisco, CA)","San Francisco County, CA",California
1277946,18271009770797058229,"1 (Tract 227.04, San Francisco, CA)","227.04 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 607.03, San Francisco, CA)","607.03 (San Francisco, CA)","San Francisco County, CA",California,walking,home,school,16:02:57,16:23:03,20,1.0,unknown_vehicle_type,unknown_fuel_type,,,,education,education,multi_family,multi_family,8434637307008453332,15389892108812490785,7,male,asian_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,57005,one,core,not_working,multiple_units,school,k_12,owner,asian_pacific,"3 (Tract 607.03, San Francisco, CA)","607.03 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 227.04, San Francisco, CA)","227.04 (San Francisco, CA)","San Francisco County, CA",California
1347988,12554964981054949427,"2 (Tract 205, San Francisco, CA)","205 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 614.01, San Francisco, CA)","614.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,shop,17:01:02,17:22:19,21,3.0,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,15150619595449284011,15961322365803114655,84,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,49151,other_travel_mode,1,49151,one,core,not_working,single_family,not_attending_school,high_school,owner,english,"3 (Tract 614.01, San Francisco, CA)","614.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
227952,9985303021317725409,"2 (Tract 229.01, San Francisco, CA)","229.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 257.01, San Francisco, CA)","257.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,eat,22:45:00,22:51:03,6,2.2,unknown_vehicle_type,other_non_bev,,,,retail,retail,single_family,single_family,8834086845127064839,3528016814823430745,45,male,asian_not_hispanic_or_latino,employed,in_person,13550,private_auto,4,103188,one,core,naics611110,single_family,undergraduate,some_college,owner,asian_pacific,"2 (Tract 257.01, San Francisco, CA)","257.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 304, San Francisco, CA)","304 (San Francisco, CA)","San Francisco County, CA",California
376175,13435660072940806991,"1 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 615.01, San Francisco, CA)","615.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,work,home,07:22:00,07:35:42,13,3.6,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,office,office,6875789941883858935,9545621978655094891,50,female,white_not_hispanic_or_latino,employed,in_person,219108,walking,2,286617,one,core,naics44_45,multiple_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 166.01, San Francisco, CA)","166.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 615.01, San Francisco, CA)","615.01 (San Francisco, CA)","San Francisco County, CA",California
1159482,16942549129352054787,"3 (Tract 170, San Francisco, CA)","170 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 203, San Francisco, CA)","203 (San Francisco, CA)","San Francisco County, CA",California,private_auto,eat,home,17:47:57,17:52:07,4,1.1,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,mixed_use,retail,17026463117365083310,15377496012608533786,51,male,white_not_hispanic_or_latino,employed,in_person,499804,walking,4,606397,one,core,naics621111,several_units,not_attending_school,advanced_degree,owner,english,"3 (Tract 170, San Francisco, CA)","170 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 154.02, San Francisco, CA)","154.02 (San Francisco, CA)","San Francisco County, CA",California
