,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
40304,9222057962433163334,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,home,work,18:24:00,18:56:20,32,3.9,unknown_vehicle_type,unknown_fuel_type,subway,MBTA,Red Line,mixed_use,industrial,single_family,single_family,2545299057036333638,8568754105941013764,22,male,white_not_hispanic_or_latino,employed,in_person,3553,public_transit,3,7935,two,core,naics31_33,single_family,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts
105321,11232782890069989997,"3 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,other_activity_type,09:08:00,09:09:08,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,office,mixed_use,multi_family,14939549663218646212,17102348835068536622,35,male,asian_not_hispanic_or_latino,employed,remote,229308,worked_from_home,1,229308,zero,core,naics54,multiple_units,not_attending_school,advanced_degree,renter,indo_european,"3 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
65716,11156562030553328942,"1 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,10:36:00,10:40:18,4,0.2,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,multi_family,multi_family,5804113021763659083,17075295401534633522,26,male,white_not_hispanic_or_latino,employed,employed_not_working,197789,walking,4,350336,one,core,naics44_45,several_units,undergraduate,some_college,renter,english,"2 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3550, Middlesex, MA)","3550 (Middlesex, MA)","Middlesex County, MA",Massachusetts
165972,16824999361195462093,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,social,eat,12:28:00,12:50:47,22,1.2,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,single_family,single_family,9535903045012471712,7417052227111027669,74,male,white_not_hispanic_or_latino,employed,remote,49252,worked_from_home,1,49252,zero,core,naics713940,multiple_units,not_attending_school,advanced_degree,owner,english,"1 (Tract 3522, Middlesex, MA)","3522 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 810.01, Suffolk, MA)","810.01 (Suffolk, MA)","Suffolk County, MA",Massachusetts
13838,9701252005154029293,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,eat,home,16:43:00,17:16:22,33,4.3,unknown_vehicle_type,unknown_fuel_type,subway,MBTA,Red Line,multi_family,multi_family,retail,retail,8297950800082732547,2726252579627414783,17,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,19609,zero,core,not_working,multiple_units,school,k_12,renter,english,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
96397,4630888860326337830,"3 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,work,18:16:00,18:21:59,5,1.3,unknown_vehicle_type,other_non_bev,,,,education,education,multi_family,multi_family,2658340955074618452,9955681705924041266,32,male,white_not_hispanic_or_latino,employed,in_person,123571,private_auto,2,262729,one,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,english,"3 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3509, Middlesex, MA)","3509 (Middlesex, MA)","Middlesex County, MA",Massachusetts
160672,860712796875931188,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,maintenance,10:13:00,10:21:04,8,0.4,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,healthcare,multi_family,multi_family,4572457853445322036,12664325183013997332,69,male,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,12134,other_travel_mode,2,26829,zero,core,not_working,multiple_units,not_attending_school,k_12,renter,english,"1 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
59996,11450655969490412577,"2 (Tract 3521.01, Middlesex, MA)","3521.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,shop,10:06:00,10:31:14,25,1.3,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,education,education,9842273284100129022,5348071250198484924,26,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,graduate,advanced_degree,GQ,GQ_language,"3 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
78238,2066454826699684766,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,school,08:33:00,08:51:29,18,1.0,unknown_vehicle_type,unknown_fuel_type,,,,office,office,retail,retail,9684204355461453644,6275244618566377048,29,male,white_not_hispanic_or_latino,employed,employed_not_working,53436,worked_from_home,3,86500,one,core,naics61,multiple_units,graduate,advanced_degree,renter,english,"3 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts
100147,6374162226747220401,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,19:58:00,20:03:02,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,retail,retail,11274802853890154540,11968752982541662233,33,male,two_races_not_hispanic_or_latino,employed,employed_not_working,733089,private_auto,3,733089,one,core,naics611110,single_family,not_attending_school,bachelors_degree,owner,english,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 4012.02, Norfolk, MA)","4012.02 (Norfolk, MA)","Norfolk County, MA",Massachusetts
87140,10665625785832074988,"2 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,18:12:00,18:23:00,11,0.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,10196484158710444070,9633050730735644303,30,male,asian_not_hispanic_or_latino,employed,remote,260577,worked_from_home,2,260577,zero,core,naics54,multiple_units,graduate,advanced_degree,renter,asian_pacific,"4 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts
51695,10222136117959934649,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,other_travel_mode,social,home,15:13:43,15:13:43,0,0.0,,unknown_fuel_type,,,,multi_family,multi_family,multi_family,multi_family,7527406119278975973,15395784590860014306,24,female,white_not_hispanic_or_latino,employed,in_person,52115,public_transit,2,136542,zero,core,naics62,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3521.02, Middlesex, MA)","3521.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 303.02, Suffolk, MA)","303.02 (Suffolk, MA)","Suffolk County, MA",Massachusetts
52806,8837807319316417398,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,15:38:00,15:48:47,10,0.6,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,office,office,6518593472442540207,17483499390787324174,24,male,white_not_hispanic_or_latino,employed,in_person,92789,walking,2,191377,zero,core,naics52,multiple_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts
8699,15174905291498792618,"2 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,home,08:31:32,08:39:07,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,education,education,12156645789383827269,9106027837527991356,11,male,white_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,4,357993,two,core,not_working,single_family,school,k_12,owner,english,"2 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
142761,5714270322760231866,"3 (Tract 3549.01, Middlesex, MA)","3549.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3549.01, Middlesex, MA)","3549.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,maintenance,home,18:03:00,18:09:47,6,0.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,5523763172263660905,3058576254082917050,55,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,3,165811,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,renter,asian_pacific,"3 (Tract 3549.01, Middlesex, MA)","3549.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
135739,17837015468531055941,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,16:06:00,16:07:55,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,17791244684930299398,16867160358408647290,50,female,asian_not_hispanic_or_latino,employed,remote,229308,worked_from_home,2,229308,one,core,naics622310,multiple_units,not_attending_school,advanced_degree,owner,asian_pacific,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts
105378,8727974547525927837,"3 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,home,eat,20:45:26,21:10:22,24,3.1,unknown_vehicle_type,unknown_fuel_type,"subway, bus","MBTA, MBTA","Red Line, Rindge Avenue - Central Square, Cambridge",retail,retail,multi_family,multi_family,6605833891610887017,7792692086892697278,35,male,asian_not_hispanic_or_latino,employed,in_person,36715,public_transit,4,240427,zero,core,naics23,several_units,not_attending_school,bachelors_degree,renter,asian_pacific,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 702.02, Suffolk, MA)","702.02 (Suffolk, MA)","Suffolk County, MA",Massachusetts
69027,9569711817015840625,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,home,work,21:46:00,21:48:20,2,0.7,unknown_vehicle_type,other_non_bev,,,,education,education,mixed_use,multi_family,18198710460014746353,16350963415426839419,27,male,black_not_hispanic_or_latino,employed,in_person,25015,private_auto,4,135917,one,core,naics54,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 3525, Middlesex, MA)","3525 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3424.02, Middlesex, MA)","3424.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
45745,7080329245599595413,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,recreation,home,11:10:00,11:15:53,5,0.7,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,non_retail_attraction,non_retail_attraction,5407019344544977853,3467729047313084790,23,female,asian_not_hispanic_or_latino,employed,remote,33063,worked_from_home,2,77928,zero,core,naics61,multiple_units,graduate,bachelors_degree,renter,asian_pacific,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts
117983,14145630386405827593,"3 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,11:18:00,11:27:52,9,0.5,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,office,office,1012562045625182433,3633814051090586516,40,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,144723,other_travel_mode,1,144723,zero,core,naics54,several_units,graduate,advanced_degree,renter,other,"3 (Tract 3532, Middlesex, MA)","3532 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
57432,4408566577373487456,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,home,work,17:20:00,17:29:23,9,1.6,unknown_vehicle_type,unknown_fuel_type,,,,education,education,single_family,single_family,6059956807294146795,704863641688451017,25,female,white_not_hispanic_or_latino,employed,in_person,89283,biking,4,176451,one,core,naics31_33,single_family,graduate,bachelors_degree,renter,indo_european,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 203.05, Suffolk, MA)","203.05 (Suffolk, MA)","Suffolk County, MA",Massachusetts
86696,16401371299968817843,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,work,home,18:28:00,18:34:29,6,1.4,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,education,education,935775948417715076,13661109760939209137,30,male,white_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,0,other_travel_mode,2,208462,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts
134039,18291715952053931982,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,recreation,home,11:49:00,11:52:53,3,0.9,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,non_retail_attraction,non_retail_attraction,15315633050056434089,13448256581022886264,49,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,10717,other_travel_mode,3,76068,one,core,not_working,several_units,not_attending_school,high_school,owner,english,"1 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
71228,10554930584701267131,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,home,work,12:52:00,13:05:23,13,1.8,unknown_vehicle_type,unknown_fuel_type,subway,MBTA,Red Line,mixed_use,office,multi_family,multi_family,9230574056910863041,6920947505299113409,27,male,asian_not_hispanic_or_latino,employed,in_person,232089,public_transit,2,292402,one,core,naics5412,multiple_units,not_attending_school,advanced_degree,renter,english,"2 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts
